date,meter_id,total_consumption,avg_consumption,max_consumption,min_consumption,reading_count,avg_temperature,weekend_flag,season
2023-01-26,MTR-012,211.9632,8.8318,33.5515,2.3934,24,5.37,0,Winter
2023-01-27,MTR-001,45.2112,1.8838,3.2398,0.6364,24,5.52,0,Winter
2023-01-27,MTR-002,126.4248,5.2677,10.2543,1.7105,24,5.52,0,Winter
2023-01-27,MTR-003,180.4441,7.5185,13.3059,0.2889,24,5.52,0,Winter
2023-01-27,MTR-004,51.7018,2.1542,3.7061,0.6921,24,5.52,0,Winter
2023-01-27,MTR-005,125.5237,5.2302,9.7356,1.6756,24,5.52,0,Winter
2023-01-27,MTR-006,195.8143,8.1589,13.1956,2.5511,24,5.52,0,Winter
2023-01-27,MTR-007,43.4331,1.8097,3.4132,0.6089,24,5.52,0,Winter
2023-01-27,MTR-008,125.5001,5.2292,8.9081,1.7013,24,5.52,0,Winter
2023-01-27,MTR-009,230.2089,9.592,17.5224,3.1127,24,5.52,0,Winter
2023-01-27,MTR-010,44.3152,1.8465,3.2571,0.5867,24,5.52,0,Winter
2023-01-27,MTR-011,114.2609,4.7609,8.8555,0.1654,24,5.52,0,Winter
2023-01-27,MTR-012,188.5303,7.8554,12.8961,2.4217,24,5.52,0,Winter
2023-01-28,MTR-001,47.3848,1.9744,3.6265,0.6388,24,5.77,1,Winter
2023-01-28,MTR-002,91.7515,3.823,6.7375,1.1604,24,5.77,1,Winter
2023-01-28,MTR-003,136.0999,5.6708,9.2957,1.9175,24,5.77,1,Winter
2023-01-28,MTR-004,54.8044,2.2835,4.1395,0.7616,24,5.77,1,Winter
2023-01-28,MTR-005,101.3879,4.2245,16.8768,0.07,24,5.77,1,Winter
2023-01-28,MTR-006,136.8762,5.7032,10.6815,2.1333,24,5.77,1,Winter
2023-01-28,MTR-007,44.7998,1.8667,3.3429,0.2347,24,5.77,1,Winter
2023-01-28,MTR-008,90.7009,3.7792,6.927,1.3693,24,5.77,1,Winter
2023-01-28,MTR-009,171.5125,7.1464,11.7874,2.4564,24,5.77,1,Winter
2023-01-28,MTR-010,45.4698,1.8946,3.582,0.082,24,5.77,1,Winter
2023-01-28,MTR-011,81.8316,3.4096,6.665,1.1757,24,5.77,1,Winter
2023-01-28,MTR-012,135.5043,5.646,10.7069,2.021,24,5.77,1,Winter
2023-01-29,MTR-001,56.0979,2.3374,11.7277,0.664,24,5.21,1,Winter
2023-01-29,MTR-002,95.0026,3.9584,5.9141,1.1008,24,5.21,1,Winter
2023-01-29,MTR-003,139.4673,5.8111,9.5374,1.9749,24,5.21,1,Winter
2023-01-29,MTR-004,55.0167,2.2924,3.8841,0.7608,24,5.21,1,Winter
2023-01-29,MTR-005,89.9876,3.7495,6.1814,1.2279,24,5.21,1,Winter
2023-01-29,MTR-006,140.2151,5.8423,9.6457,1.969,24,5.21,1,Winter
2023-01-29,MTR-007,47.051,1.9605,3.2099,0.605,24,5.21,1,Winter
2023-01-29,MTR-008,93.2642,3.886,6.9718,1.364,24,5.21,1,Winter
2023-01-29,MTR-009,169.8001,7.075,12.9429,2.51,24,5.21,1,Winter
2023-01-29,MTR-010,48.1875,2.0078,3.416,0.6696,24,5.21,1,Winter
2023-01-29,MTR-011,84.8621,3.5359,6.1352,1.0813,24,5.21,1,Winter
2023-01-29,MTR-012,133.1493,5.5479,9.3816,1.6848,24,5.21,1,Winter
2023-01-30,MTR-001,52.2815,2.1784,8.169,0.5873,24,5.51,0,Winter
2023-01-30,MTR-002,136.9496,5.7062,17.1971,1.9631,24,5.51,0,Winter
2023-01-30,MTR-003,190.6632,7.9443,13.3177,2.6578,24,5.51,0,Winter
2023-01-30,MTR-004,49.5883,2.0662,3.4481,0.7572,24,5.51,0,Winter
2023-01-30,MTR-005,126.662,5.2776,8.558,1.869,24,5.51,0,Winter
2023-01-30,MTR-006,194.5109,8.1046,15.1473,2.76,24,5.51,0,Winter
2023-01-30,MTR-007,42.4669,1.7695,2.9747,0.6214,24,5.51,0,Winter
2023-01-30,MTR-008,130.6911,5.4455,9.0333,1.7313,24,5.51,0,Winter
2023-01-30,MTR-009,238.6712,9.9446,17.0195,3.2519,24,5.51,0,Winter
2023-01-30,MTR-010,41.7324,1.7389,3.244,0.4082,24,5.51,0,Winter
2023-01-30,MTR-011,161.9325,6.7472,30.1402,1.4226,24,5.51,0,Winter
2023-01-30,MTR-012,185.5231,7.7301,13.3874,2.5789,24,5.51,0,Winter
2023-01-31,MTR-001,41.623,1.7343,2.933,0.5334,24,6.14,0,Winter
2023-01-31,MTR-002,124.8835,5.2035,8.6232,1.8152,24,6.14,0,Winter
2023-01-31,MTR-003,186.4373,7.7682,13.5681,2.8445,24,6.14,0,Winter
2023-01-31,MTR-004,49.9478,2.0812,3.7413,0.6866,24,6.14,0,Winter
2023-01-31,MTR-005,130.9332,5.4556,15.6537,1.7554,24,6.14,0,Winter
2023-01-31,MTR-006,186.8436,7.7851,13.1818,2.7739,24,6.14,0,Winter
2023-01-31,MTR-007,42.4752,1.7698,3.0551,0.6039,24,6.14,0,Winter
2023-01-31,MTR-008,128.9607,5.3734,10.2107,1.7119,24,6.14,0,Winter
2023-01-31,MTR-009,239.3808,9.9742,16.5311,3.3458,24,6.14,0,Winter
2023-01-31,MTR-010,43.04,1.7933,3.0292,0.5778,24,6.14,0,Winter
2023-01-31,MTR-011,118.4457,4.9352,8.9446,1.6452,24,6.14,0,Winter
2023-01-31,MTR-012,185.6214,7.7342,12.677,2.6938,24,6.14,0,Winter
2023-02-01,MTR-001,44.3844,1.8494,3.2452,0.6005,24,6.32,0,Winter
2023-02-01,MTR-002,122.7792,5.1158,8.874,1.566,24,6.32,0,Winter
2023-02-01,MTR-003,179.8279,7.4928,12.2031,2.2628,24,6.32,0,Winter
2023-02-01,MTR-004,50.9365,2.1224,4.0286,0.7206,24,6.32,0,Winter
2023-02-01,MTR-005,122.3229,5.0968,9.3519,1.7011,24,6.32,0,Winter
2023-02-01,MTR-006,193.4047,8.0585,14.9368,2.4988,24,6.32,0,Winter
2023-02-01,MTR-007,42.6489,1.777,3.1596,0.6334,24,6.32,0,Winter
2023-02-01,MTR-008,127.1215,5.2967,9.2586,1.7842,24,6.32,0,Winter
2023-02-01,MTR-009,235.2755,9.8031,16.0881,3.0444,24,6.32,0,Winter
2023-02-01,MTR-010,43.2763,1.8032,3.1382,0.5581,24,6.32,0,Winter
2023-02-01,MTR-011,114.7509,4.7813,7.5306,1.5555,24,6.32,0,Winter
2023-02-01,MTR-012,187.8464,7.8269,12.486,2.359,24,6.32,0,Winter
2023-02-02,MTR-001,44.0756,1.8365,3.2234,0.6092,24,5.93,0,Winter
2023-02-02,MTR-002,123.2895,5.1371,8.0426,1.587,24,5.93,0,Winter
2023-02-02,MTR-003,183.7531,7.6564,13.0132,2.5751,24,5.93,0,Winter
2023-02-02,MTR-004,50.317,2.0965,3.6627,0.6709,24,5.93,0,Winter
2023-02-02,MTR-005,122.6744,5.1114,8.341,1.7556,24,5.93,0,Winter
2023-02-02,MTR-006,193.1879,8.0495,13.584,2.7993,24,5.93,0,Winter
2023-02-02,MTR-007,41.1545,1.7148,2.8399,0.5168,24,5.93,0,Winter
2023-02-02,MTR-008,128.4866,5.3536,8.5285,1.7105,24,5.93,0,Winter
2023-02-02,MTR-009,232.1313,9.6721,16.472,3.1355,24,5.93,0,Winter
2023-02-02,MTR-010,44.5715,1.8571,3.1571,0.5451,24,5.93,0,Winter
2023-02-02,MTR-011,145.2476,6.052,28.0631,1.5472,24,5.93,0,Winter
2023-02-02,MTR-012,184.4367,7.6849,13.0199,2.9094,24,5.93,0,Winter
2023-02-03,MTR-001,48.5398,2.0225,7.5636,0.4935,24,5.61,0,Winter
2023-02-03,MTR-002,122.5747,5.1073,9.5885,1.8041,24,5.61,0,Winter
2023-02-03,MTR-003,188.8672,7.8695,14.3239,2.7585,24,5.61,0,Winter
2023-02-03,MTR-004,51.4349,2.1431,3.3677,0.7716,24,5.61,0,Winter
2023-02-03,MTR-005,123.7967,5.1582,8.6955,1.7505,24,5.61,0,Winter
2023-02-03,MTR-006,215.2717,8.9697,34.4315,2.5715,24,5.61,0,Winter
2023-02-03,MTR-007,43.1845,1.7994,2.8083,0.5701,24,5.61,0,Winter
2023-02-03,MTR-008,142.7718,5.9488,15.6765,1.8908,24,5.61,0,Winter
2023-02-03,MTR-009,245.5597,10.2317,17.6835,3.4257,24,5.61,0,Winter
2023-02-03,MTR-010,47.543,1.981,5.7999,0.5627,24,5.61,0,Winter
2023-02-03,MTR-011,114.1473,4.7561,8.4168,1.5862,24,5.61,0,Winter
2023-02-03,MTR-012,188.1768,7.8407,12.8174,2.4858,24,5.61,0,Winter
2023-02-04,MTR-001,43.421,1.8092,3.2244,0.6513,24,6.9,1,Winter
2023-02-04,MTR-002,88.7829,3.6993,5.7797,1.3762,24,6.9,1,Winter
2023-02-04,MTR-003,134.0777,5.5866,9.2915,1.9007,24,6.9,1,Winter
2023-02-04,MTR-004,53.5452,2.2311,3.5679,0.7813,24,6.9,1,Winter
2023-02-04,MTR-005,87.3794,3.6408,6.5223,1.1992,24,6.9,1,Winter
2023-02-04,MTR-006,134.2996,5.5958,9.9088,1.838,24,6.9,1,Winter
2023-02-04,MTR-007,45.1774,1.8824,3.4902,0.5968,24,6.9,1,Winter
2023-02-04,MTR-008,90.4884,3.7704,5.9971,1.1003,24,6.9,1,Winter
2023-02-04,MTR-009,167.5182,6.9799,12.694,2.5635,24,6.9,1,Winter
2023-02-04,MTR-010,45.0404,1.8767,3.2547,0.6569,24,6.9,1,Winter
2023-02-04,MTR-011,81.5001,3.3958,5.7481,1.0691,24,6.9,1,Winter
2023-02-04,MTR-012,146.9123,6.1213,25.1701,1.9258,24,6.9,1,Winter
2023-02-05,MTR-001,55.2461,2.3019,10.3145,0.6298,24,5.7,1,Winter
2023-02-05,MTR-002,101.858,4.2441,13.9915,1.2831,24,5.7,1,Winter
2023-02-05,MTR-003,132.9882,5.5412,11.0322,0.8703,24,5.7,1,Winter
2023-02-05,MTR-004,56.5711,2.3571,4.1196,0.7789,24,5.7,1,Winter
2023-02-05,MTR-005,101.0952,4.2123,15.172,1.2889,24,5.7,1,Winter
2023-02-05,MTR-006,134.5299,5.6054,10.0694,0.9661,24,5.7,1,Winter
2023-02-05,MTR-007,45.7333,1.9056,3.3469,0.6771,24,5.7,1,Winter
2023-02-05,MTR-008,92.6105,3.8588,6.3205,1.3451,24,5.7,1,Winter
2023-02-05,MTR-009,195.1848,8.1327,33.8311,2.3537,24,5.7,1,Winter
2023-02-05,MTR-010,47.6859,1.9869,3.4714,0.6288,24,5.7,1,Winter
2023-02-05,MTR-011,84.3537,3.5147,6.1885,1.0929,24,5.7,1,Winter
2023-02-05,MTR-012,134.9863,5.6244,9.2727,1.9948,24,5.7,1,Winter
2023-02-06,MTR-001,49.6879,2.0703,7.567,0.646,24,5.94,0,Winter
2023-02-06,MTR-002,124.1287,5.172,9.2838,1.9033,24,5.94,0,Winter
2023-02-06,MTR-003,193.0051,8.0419,13.8132,2.734,24,5.94,0,Winter
2023-02-06,MTR-004,49.4174,2.0591,3.433,0.6804,24,5.94,0,Winter
2023-02-06,MTR-005,129.3457,5.3894,8.8646,1.8922,24,5.94,0,Winter
2023-02-06,MTR-006,195.3822,8.1409,13.9414,2.8304,24,5.94,0,Winter
2023-02-06,MTR-007,46.845,1.9519,6.6528,0.5448,24,5.94,0,Winter
2023-02-06,MTR-008,129.2051,5.3835,8.8301,1.7085,24,5.94,0,Winter
2023-02-06,MTR-009,237.2768,9.8865,19.6272,3.1742,24,5.94,0,Winter
2023-02-06,MTR-010,43.7055,1.8211,3.3575,0.6045,24,5.94,0,Winter
2023-02-06,MTR-011,114.5086,4.7712,9.0361,1.5994,24,5.94,0,Winter
2023-02-06,MTR-012,189.8983,7.9124,13.0535,2.993,24,5.94,0,Winter
2023-02-07,MTR-001,43.6396,1.8183,2.9337,0.542,24,6.54,0,Winter
2023-02-07,MTR-002,127.3975,5.3082,10.0835,1.7243,24,6.54,0,Winter
2023-02-07,MTR-003,188.4639,7.8527,13.0403,2.4032,24,6.54,0,Winter
2023-02-07,MTR-004,50.0298,2.0846,3.6165,0.7406,24,6.54,0,Winter
2023-02-07,MTR-005,116.782,4.8659,9.5446,1.1473,24,6.54,0,Winter
2023-02-07,MTR-006,190.1573,7.9232,13.8863,2.7592,24,6.54,0,Winter
2023-02-07,MTR-007,46.9446,1.956,6.7772,0.5718,24,6.54,0,Winter
2023-02-07,MTR-008,125.4968,5.229,9.0697,1.5189,24,6.54,0,Winter
2023-02-07,MTR-009,228.841,9.535,16.7575,3.3979,24,6.54,0,Winter
2023-02-07,MTR-010,43.8059,1.8252,3.47,0.5791,24,6.54,0,Winter
2023-02-07,MTR-011,114.9788,4.7908,8.7044,1.6793,24,6.54,0,Winter
2023-02-07,MTR-012,183.7285,7.6554,12.6635,2.6519,24,6.54,0,Winter
2023-02-08,MTR-001,43.7744,1.8239,3.3394,0.5805,24,6.57,0,Winter
2023-02-08,MTR-002,126.15,5.2562,10.6101,1.6649,24,6.57,0,Winter
2023-02-08,MTR-003,183.1811,7.6325,14.3983,1.9037,24,6.57,0,Winter
2023-02-08,MTR-004,50.3697,2.0987,3.7028,0.6548,24,6.57,0,Winter
2023-02-08,MTR-005,121.977,5.0824,8.5714,1.8327,24,6.57,0,Winter
2023-02-08,MTR-006,205.1652,8.5486,23.5056,2.2621,24,6.57,0,Winter
2023-02-08,MTR-007,42.3159,1.7632,3.1011,0.6116,24,6.57,0,Winter
2023-02-08,MTR-008,125.267,5.2195,9.4942,1.8921,24,6.57,0,Winter
2023-02-08,MTR-009,232.1918,9.6747,17.4533,3.3008,24,6.57,0,Winter
2023-02-08,MTR-010,44.9739,1.8739,3.536,0.5912,24,6.57,0,Winter
2023-02-08,MTR-011,111.2527,4.6355,8.5322,0.4732,24,6.57,0,Winter
2023-02-08,MTR-012,219.6824,9.1534,48.0376,2.6456,24,6.57,0,Winter
2023-02-09,MTR-001,46.7198,1.9467,6.4012,0.5915,24,6.77,0,Winter
2023-02-09,MTR-002,125.8743,5.2448,8.3967,1.7353,24,6.77,0,Winter
2023-02-09,MTR-003,212.2655,8.8444,36.112,2.6778,24,6.77,0,Winter
2023-02-09,MTR-004,48.7766,2.0324,3.6365,0.6949,24,6.77,0,Winter
2023-02-09,MTR-005,124.828,5.2012,8.8446,1.5227,24,6.77,0,Winter
2023-02-09,MTR-006,226.9966,9.4582,36.2341,1.7592,24,6.77,0,Winter
2023-02-09,MTR-007,42.1297,1.7554,3.0429,0.5642,24,6.77,0,Winter
2023-02-09,MTR-008,129.2088,5.3837,8.4176,1.7282,24,6.77,0,Winter
2023-02-09,MTR-009,222.1736,9.2572,15.8797,0.6813,24,6.77,0,Winter
2023-02-09,MTR-010,44.708,1.8628,2.9711,0.5502,24,6.77,0,Winter
2023-02-09,MTR-011,117.8615,4.9109,8.9769,1.6624,24,6.77,0,Winter
2023-02-09,MTR-012,181.1192,7.5466,12.1571,2.2334,24,6.77,0,Winter
2023-02-10,MTR-001,43.4596,1.8108,3.1153,0.5922,24,7.12,0,Winter
2023-02-10,MTR-002,121.0085,5.042,7.849,1.7768,24,7.12,0,Winter
2023-02-10,MTR-003,185.3239,7.7218,13.1927,2.7036,24,7.12,0,Winter
2023-02-10,MTR-004,49.6184,2.0674,3.4306,0.6708,24,7.12,0,Winter
2023-02-10,MTR-005,119.5091,4.9795,7.9953,1.7774,24,7.12,0,Winter
2023-02-10,MTR-006,218.8516,9.1188,45.075,2.5849,24,7.12,0,Winter
2023-02-10,MTR-007,39.0166,1.6257,2.8051,0.3289,24,7.12,0,Winter
2023-02-10,MTR-008,129.0198,5.3758,8.6751,1.6614,24,7.12,0,Winter
2023-02-10,MTR-009,243.9652,10.1652,16.4005,3.3689,24,7.12,0,Winter
2023-02-10,MTR-010,41.687,1.737,3.0174,0.6452,24,7.12,0,Winter
2023-02-10,MTR-011,113.7491,4.7395,7.6619,1.4489,24,7.12,0,Winter
2023-02-10,MTR-012,182.2149,7.5923,13.3842,2.4841,24,7.12,0,Winter
2023-02-11,MTR-001,46.1253,1.9219,3.1632,0.6522,24,6.73,1,Winter
2023-02-11,MTR-002,90.4546,3.7689,6.2642,1.1319,24,6.73,1,Winter
2023-02-11,MTR-003,133.82,5.5758,9.1011,1.7955,24,6.73,1,Winter
2023-02-11,MTR-004,53.833,2.243,4.0214,0.7086,24,6.73,1,Winter
2023-02-11,MTR-005,88.6659,3.6944,6.6239,1.2785,24,6.73,1,Winter
2023-02-11,MTR-006,132.9221,5.5384,9.1421,2.0182,24,6.73,1,Winter
2023-02-11,MTR-007,45.9072,1.9128,3.1387,0.6386,24,6.73,1,Winter
2023-02-11,MTR-008,90.2662,3.7611,6.2073,0.3406,24,6.73,1,Winter
2023-02-11,MTR-009,167.3702,6.9738,10.8845,2.2205,24,6.73,1,Winter
2023-02-11,MTR-010,48.3466,2.0144,3.3976,0.6208,24,6.73,1,Winter
2023-02-11,MTR-011,83.6286,3.4845,5.8936,1.0021,24,6.73,1,Winter
2023-02-11,MTR-012,133.8911,5.5788,9.4835,1.7147,24,6.73,1,Winter
2023-02-12,MTR-001,46.4072,1.9336,2.9933,0.6456,24,7.05,1,Winter
2023-02-12,MTR-002,89.1323,3.7138,5.9684,1.111,24,7.05,1,Winter
2023-02-12,MTR-003,132.4353,5.5181,9.727,1.6348,24,7.05,1,Winter
2023-02-12,MTR-004,54.1168,2.2549,3.9553,0.7123,24,7.05,1,Winter
2023-02-12,MTR-005,84.9673,3.5403,5.8128,1.2163,24,7.05,1,Winter
2023-02-12,MTR-006,151.5385,6.3141,23.8012,1.7285,24,7.05,1,Winter
2023-02-12,MTR-007,44.5355,1.8556,3.2572,0.6586,24,7.05,1,Winter
2023-02-12,MTR-008,90.103,3.7543,7.2423,1.3176,24,7.05,1,Winter
2023-02-12,MTR-009,167.289,6.9704,12.1228,2.2598,24,7.05,1,Winter
2023-02-12,MTR-010,45.7487,1.9062,3.1069,0.6746,24,7.05,1,Winter
2023-02-12,MTR-011,91.4266,3.8094,14.2044,1.1571,24,7.05,1,Winter
2023-02-12,MTR-012,131.8852,5.4952,9.6639,1.9027,24,7.05,1,Winter
2023-02-13,MTR-001,43.1486,1.7979,3.3041,0.6357,24,7.22,0,Winter
2023-02-13,MTR-002,126.0097,5.2504,8.5951,1.7386,24,7.22,0,Winter
2023-02-13,MTR-003,184.1052,7.6711,12.12,2.94,24,7.22,0,Winter
2023-02-13,MTR-004,47.9572,1.9982,3.3561,0.6774,24,7.22,0,Winter
2023-02-13,MTR-005,122.4571,5.1024,7.9917,1.5421,24,7.22,0,Winter
2023-02-13,MTR-006,189.8021,7.9084,12.2464,2.8036,24,7.22,0,Winter
2023-02-13,MTR-007,42.0707,1.7529,2.7378,0.6512,24,7.22,0,Winter
2023-02-13,MTR-008,128.5161,5.3548,9.0344,1.842,24,7.22,0,Winter
2023-02-13,MTR-009,226.8553,9.4523,15.4394,3.1918,24,7.22,0,Winter
2023-02-13,MTR-010,44.0214,1.8342,2.738,0.62,24,7.22,0,Winter
2023-02-13,MTR-011,111.8084,4.6587,7.5834,1.2661,24,7.22,0,Winter
2023-02-13,MTR-012,195.5203,8.1467,22.0361,2.5461,24,7.22,0,Winter
2023-02-14,MTR-001,42.2246,1.7594,3.0889,0.5564,24,7.6,0,Winter
2023-02-14,MTR-002,116.8929,4.8705,8.096,1.8533,24,7.6,0,Winter
2023-02-14,MTR-003,180.71,7.5296,12.8937,2.5034,24,7.6,0,Winter
2023-02-14,MTR-004,49.8231,2.076,3.5635,0.6863,24,7.6,0,Winter
2023-02-14,MTR-005,119.2857,4.9702,8.3394,1.9297,24,7.6,0,Winter
2023-02-14,MTR-006,186.336,7.764,12.1904,2.6917,24,7.6,0,Winter
2023-02-14,MTR-007,40.2716,1.678,2.7144,0.6399,24,7.6,0,Winter
2023-02-14,MTR-008,124.2895,5.1787,8.3951,1.8071,24,7.6,0,Winter
2023-02-14,MTR-009,223.8412,9.3267,16.8225,1.7941,24,7.6,0,Winter
2023-02-14,MTR-010,42.2145,1.7589,2.9164,0.5545,24,7.6,0,Winter
2023-02-14,MTR-011,111.872,4.6613,7.9263,1.6232,24,7.6,0,Winter
2023-02-14,MTR-012,185.1967,7.7165,12.9596,2.7029,24,7.6,0,Winter
2023-02-15,MTR-001,42.5377,1.7724,2.9542,0.574,24,7.73,0,Winter
2023-02-15,MTR-002,122.5611,5.1067,8.4648,1.659,24,7.73,0,Winter
2023-02-15,MTR-003,189.1256,7.8802,13.3909,2.6161,24,7.73,0,Winter
2023-02-15,MTR-004,56.9742,2.3739,13.3679,0.3156,24,7.73,0,Winter
2023-02-15,MTR-005,120.7032,5.0293,7.8186,1.7146,24,7.73,0,Winter
2023-02-15,MTR-006,180.2339,7.5097,11.6958,2.4275,24,7.73,0,Winter
2023-02-15,MTR-007,47.7482,1.9895,7.8472,0.5866,24,7.73,0,Winter
2023-02-15,MTR-008,126.528,5.272,8.7408,1.6197,24,7.73,0,Winter
2023-02-15,MTR-009,225.7262,9.4053,15.2257,2.9945,24,7.73,0,Winter
2023-02-15,MTR-010,41.5406,1.7309,2.63,0.5291,24,7.73,0,Winter
2023-02-15,MTR-011,113.446,4.7269,8.3379,1.5914,24,7.73,0,Winter
2023-02-15,MTR-012,189.0384,7.8766,12.2967,2.6267,24,7.73,0,Winter
2023-02-16,MTR-001,42.7097,1.7796,3.1381,0.6298,24,7.25,0,Winter
2023-02-16,MTR-002,122.6763,5.1115,8.278,1.8474,24,7.25,0,Winter
2023-02-16,MTR-003,183.3146,7.6381,12.0084,2.5583,24,7.25,0,Winter
2023-02-16,MTR-004,50.0743,2.0864,3.2826,0.6637,24,7.25,0,Winter
2023-02-16,MTR-005,121.7405,5.0725,9.11,1.817,24,7.25,0,Winter
2023-02-16,MTR-006,191.7286,7.9887,14.3498,2.651,24,7.25,0,Winter
2023-02-16,MTR-007,40.98,1.7075,2.6611,0.5909,24,7.25,0,Winter
2023-02-16,MTR-008,123.2234,5.1343,8.5161,0.4687,24,7.25,0,Winter
2023-02-16,MTR-009,221.308,9.2212,16.081,1.3143,24,7.25,0,Winter
2023-02-16,MTR-010,45.0544,1.8773,2.9413,0.6163,24,7.25,0,Winter
2023-02-16,MTR-011,115.6054,4.8169,7.8272,1.5448,24,7.25,0,Winter
2023-02-16,MTR-012,178.0523,7.4188,12.1963,2.6661,24,7.25,0,Winter
2023-02-17,MTR-001,42.1275,1.7553,2.8951,0.5219,24,7.62,0,Winter
2023-02-17,MTR-002,118.1186,4.9216,9.7977,0.755,24,7.62,0,Winter
2023-02-17,MTR-003,190.916,7.9548,14.0557,2.7653,24,7.62,0,Winter
2023-02-17,MTR-004,49.8524,2.0772,3.476,0.6202,24,7.62,0,Winter
2023-02-17,MTR-005,116.9623,4.8734,8.0194,1.5951,24,7.62,0,Winter
2023-02-17,MTR-006,188.6724,7.8613,13.7021,2.6002,24,7.62,0,Winter
2023-02-17,MTR-007,41.8867,1.7453,3.0408,0.5804,24,7.62,0,Winter
2023-02-17,MTR-008,129.8139,5.4089,8.5035,1.7185,24,7.62,0,Winter
2023-02-17,MTR-009,234.4553,9.769,17.1634,3.2123,24,7.62,0,Winter
2023-02-17,MTR-010,40.9827,1.7076,3.2256,0.1565,24,7.62,0,Winter
2023-02-17,MTR-011,115.3408,4.8059,8.597,1.7102,24,7.62,0,Winter
2023-02-17,MTR-012,181.9211,7.58,13.3777,2.2838,24,7.62,0,Winter
2023-02-18,MTR-001,45.6575,1.9024,3.0376,0.5415,24,7.49,1,Winter
2023-02-18,MTR-002,86.059,3.5858,5.6662,1.2879,24,7.49,1,Winter
2023-02-18,MTR-003,132.7976,5.5332,8.8212,2.152,24,7.49,1,Winter
2023-02-18,MTR-004,52.2845,2.1785,3.7696,0.788,24,7.49,1,Winter
2023-02-18,MTR-005,101.8692,4.2446,19.5955,1.2045,24,7.49,1,Winter
2023-02-18,MTR-006,131.9197,5.4967,8.9707,1.9581,24,7.49,1,Winter
2023-02-18,MTR-007,43.8806,1.8284,2.9528,0.6273,24,7.49,1,Winter
2023-02-18,MTR-008,87.6178,3.6507,6.2077,0.719,24,7.49,1,Winter
2023-02-18,MTR-009,167.4186,6.9758,11.2925,2.409,24,7.49,1,Winter
2023-02-18,MTR-010,44.7884,1.8662,2.956,0.6976,24,7.49,1,Winter
2023-02-18,MTR-011,79.6341,3.3181,5.5469,1.194,24,7.49,1,Winter
2023-02-18,MTR-012,129.9665,5.4153,9.0442,1.7732,24,7.49,1,Winter
2023-02-19,MTR-001,45.8846,1.9119,3.0479,0.6701,24,7.35,1,Winter
2023-02-19,MTR-002,91.2228,3.801,7.0243,1.0925,24,7.35,1,Winter
2023-02-19,MTR-003,134.7922,5.6163,8.9689,1.7135,24,7.35,1,Winter
2023-02-19,MTR-004,52.8298,2.2012,3.6104,0.6427,24,7.35,1,Winter
2023-02-19,MTR-005,86.3059,3.5961,6.0386,1.1576,24,7.35,1,Winter
2023-02-19,MTR-006,131.5322,5.4805,9.4853,1.6948,24,7.35,1,Winter
2023-02-19,MTR-007,45.8989,1.9125,3.0378,0.5918,24,7.35,1,Winter
2023-02-19,MTR-008,89.5514,3.7313,6.3456,1.221,24,7.35,1,Winter
2023-02-19,MTR-009,163.9075,6.8295,11.4119,2.2156,24,7.35,1,Winter
2023-02-19,MTR-010,52.8633,2.2026,9.6231,0.6059,24,7.35,1,Winter
2023-02-19,MTR-011,83.8536,3.4939,6.2489,1.0906,24,7.35,1,Winter
2023-02-19,MTR-012,131.9103,5.4963,8.7533,1.5397,24,7.35,1,Winter
2023-02-20,MTR-001,41.9907,1.7496,2.9475,0.5328,24,8.25,0,Winter
2023-02-20,MTR-002,111.7427,4.6559,7.7641,0.98,24,8.25,0,Winter
2023-02-20,MTR-003,182.0744,7.5864,11.1639,2.5625,24,8.25,0,Winter
2023-02-20,MTR-004,47.895,1.9956,3.8299,0.672,24,8.25,0,Winter
2023-02-20,MTR-005,134.367,5.5986,24.1505,1.6304,24,8.25,0,Winter
2023-02-20,MTR-006,187.8649,7.8277,12.0749,2.5391,24,8.25,0,Winter
2023-02-20,MTR-007,41.1344,1.7139,3.0994,0.6115,24,8.25,0,Winter
2023-02-20,MTR-008,116.5031,4.8543,9.5865,0.7582,24,8.25,0,Winter
2023-02-20,MTR-009,257.8746,10.7448,48.8561,2.9202,24,8.25,0,Winter
2023-02-20,MTR-010,40.7613,1.6984,2.7492,0.5199,24,8.25,0,Winter
2023-02-20,MTR-011,108.6219,4.5259,7.5424,1.6593,24,8.25,0,Winter
2023-02-20,MTR-012,175.2467,7.3019,12.3589,2.448,24,8.25,0,Winter
2023-02-21,MTR-001,42.3661,1.7653,2.9702,0.5686,24,8.32,0,Winter
2023-02-21,MTR-002,123.6006,5.15,9.0324,1.7509,24,8.32,0,Winter
2023-02-21,MTR-003,180.3637,7.5152,13.258,2.6251,24,8.32,0,Winter
2023-02-21,MTR-004,47.4248,1.976,3.2672,0.6383,24,8.32,0,Winter
2023-02-21,MTR-005,120.3824,5.0159,8.0789,1.6094,24,8.32,0,Winter
2023-02-21,MTR-006,179.2342,7.4681,11.7817,2.4605,24,8.32,0,Winter
2023-02-21,MTR-007,41.4306,1.7263,2.8341,0.5708,24,8.32,0,Winter
2023-02-21,MTR-008,122.0427,5.0851,8.4024,1.7011,24,8.32,0,Winter
2023-02-21,MTR-009,247.9506,10.3313,29.2473,3.2507,24,8.32,0,Winter
2023-02-21,MTR-010,41.4367,1.7265,2.9672,0.5763,24,8.32,0,Winter
2023-02-21,MTR-011,113.334,4.7223,8.6921,1.6562,24,8.32,0,Winter
